2020-03-04 19:43:12,2020-03-04 19:42:27.675409,Wednesday,1,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229608,Gibbons,40.48523,-74.43194
2020-03-04 19:44:13,2020-03-04 19:42:27.675409,Wednesday,2,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229550,College Hall,40.48563,-74.43744
2020-03-04 19:48:57,2020-03-04 19:42:27.675409,Wednesday,6,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229496,Student Activities Center Northbound,40.5039,-74.44883
2020-03-04 19:52:15,2020-03-04 19:42:27.675409,Wednesday,10,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229492,College Avenue Student Center,40.503222,-74.451962
2020-03-04 19:55:32,2020-03-04 19:42:27.675409,Wednesday,13,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229620,Scott Hall,40.49957,-74.44824
2020-03-04 20:01:45,2020-03-04 19:42:27.675409,Wednesday,19,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229694,Public Safety Building on Commercial Southbound,40.487913,-74.439383
2020-03-04 20:05:34,2020-03-04 19:42:27.675409,Wednesday,23,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229538,Red Oak Lane,40.48299,-74.43754
2020-03-04 20:08:19,2020-03-04 19:42:27.675409,Wednesday,26,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229596,Lipman Hall,40.481294,-74.436266
2020-03-04 20:09:43,2020-03-04 19:42:27.675409,Wednesday,27,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229542,Food Sciences Building,40.47891,-74.435714
2020-03-04 20:10:52,2020-03-04 19:42:27.675409,Wednesday,28,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229600,Biel Road,40.48,-74.432522
2020-03-04 20:13:14,2020-03-04 19:42:27.675409,Wednesday,31,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229604,Henderson,40.48095,-74.42872
2020-03-04 20:14:48,2020-03-04 19:42:27.675409,Wednesday,32,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229546,Katzenbach,40.48304,-74.4316
2020-03-04 20:15:59,2020-03-04 19:42:27.675409,Wednesday,34,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229608,Gibbons,40.48523,-74.43194
2020-03-04 20:18:40,2020-03-04 19:42:27.675409,Wednesday,36,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229550,College Hall,40.48563,-74.43744
2020-03-04 20:24:38,2020-03-04 19:42:27.675409,Wednesday,42,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229496,Student Activities Center Northbound,40.5039,-74.44883
2020-03-04 20:29:22,2020-03-04 19:42:27.675409,Wednesday,47,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229492,College Avenue Student Center,40.503222,-74.451962
2020-03-04 20:32:39,2020-03-04 19:42:27.675409,Wednesday,50,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229620,Scott Hall,40.49957,-74.44824
2020-03-04 20:38:53,2020-03-04 19:42:27.675409,Wednesday,56,4012626,Route F,4016913,40.485129529411765,-74.43198188235294,4229694,Public Safety Building on Commercial Southbound,40.487913,-74.439383
2020-03-04 19:43:59,2020-03-04 19:42:27.675409,Wednesday,2,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229600,Biel Road,40.48,-74.432522
2020-03-04 19:45:54,2020-03-04 19:42:27.675409,Wednesday,3,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229604,Henderson,40.48095,-74.42872
2020-03-04 19:46:48,2020-03-04 19:42:27.675409,Wednesday,4,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229546,Katzenbach,40.48304,-74.4316
2020-03-04 19:48:03,2020-03-04 19:42:27.675409,Wednesday,6,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229608,Gibbons,40.48523,-74.43194
2020-03-04 19:50:03,2020-03-04 19:42:27.675409,Wednesday,8,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229550,College Hall,40.48563,-74.43744
2020-03-04 19:54:53,2020-03-04 19:42:27.675409,Wednesday,12,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229496,Student Activities Center Northbound,40.5039,-74.44883
2020-03-04 19:58:16,2020-03-04 19:42:27.675409,Wednesday,16,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229492,College Avenue Student Center,40.503222,-74.451962
2020-03-04 20:01:34,2020-03-04 19:42:27.675409,Wednesday,19,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229620,Scott Hall,40.49957,-74.44824
2020-03-04 20:07:49,2020-03-04 19:42:27.675409,Wednesday,25,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229694,Public Safety Building on Commercial Southbound,40.487913,-74.439383
2020-03-04 20:11:39,2020-03-04 19:42:27.675409,Wednesday,29,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229538,Red Oak Lane,40.48299,-74.43754
2020-03-04 20:14:24,2020-03-04 19:42:27.675409,Wednesday,32,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229596,Lipman Hall,40.481294,-74.436266
2020-03-04 20:15:48,2020-03-04 19:42:27.675409,Wednesday,33,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229542,Food Sciences Building,40.47891,-74.435714
2020-03-04 20:16:57,2020-03-04 19:42:27.675409,Wednesday,34,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229600,Biel Road,40.48,-74.432522
2020-03-04 20:19:20,2020-03-04 19:42:27.675409,Wednesday,37,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229604,Henderson,40.48095,-74.42872
2020-03-04 20:20:54,2020-03-04 19:42:27.675409,Wednesday,38,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229546,Katzenbach,40.48304,-74.4316
2020-03-04 20:22:05,2020-03-04 19:42:27.675409,Wednesday,40,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229608,Gibbons,40.48523,-74.43194
2020-03-04 20:24:47,2020-03-04 19:42:27.675409,Wednesday,42,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229550,College Hall,40.48563,-74.43744
2020-03-04 20:30:44,2020-03-04 19:42:27.675409,Wednesday,48,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229496,Student Activities Center Northbound,40.5039,-74.44883
2020-03-04 20:35:29,2020-03-04 19:42:27.675409,Wednesday,53,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229492,College Avenue Student Center,40.503222,-74.451962
2020-03-04 20:38:46,2020-03-04 19:42:27.675409,Wednesday,56,4012626,Route F,4016915,40.48088335135135,-74.4365111081081,4229620,Scott Hall,40.49957,-74.44824
2020-03-04 19:50:40,2020-03-04 19:42:27.675409,Wednesday,8,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229492,College Avenue Student Center,40.503222,-74.451962
2020-03-04 19:55:27,2020-03-04 19:42:27.675409,Wednesday,13,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229620,Scott Hall,40.49957,-74.44824
2020-03-04 19:57:57,2020-03-04 19:42:27.675409,Wednesday,15,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229536,New Brunswick Train Station-Somerset Street stop,40.4982,-74.44511
2020-03-04 20:01:48,2020-03-04 19:42:27.675409,Wednesday,19,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229496,Student Activities Center Northbound,40.5039,-74.44883
2020-03-04 20:08:12,2020-03-04 19:42:27.675409,Wednesday,26,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229570,Livingston Plaza,40.525106,-74.438584
2020-03-04 20:10:20,2020-03-04 19:42:27.675409,Wednesday,28,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229574,Livingston Student Center,40.524313,-74.436397
2020-03-04 20:15:31,2020-03-04 19:42:27.675409,Wednesday,33,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229576,Quads,40.519863,-74.433567
2020-03-04 20:25:20,2020-03-04 19:42:27.675409,Wednesday,43,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229492,College Avenue Student Center,40.503222,-74.451962
2020-03-04 20:28:45,2020-03-04 19:42:27.675409,Wednesday,46,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229620,Scott Hall,40.49957,-74.44824
2020-03-04 20:34:20,2020-03-04 19:42:27.675409,Wednesday,52,4012630,Route LX,4016917,40.519547204373424,-74.4353191841884,4229496,Student Activities Center Northbound,40.5039,-74.44883
2020-03-04 19:43:22,2020-03-04 19:42:27.675409,Wednesday,1,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229520,Busch Suites,40.525831,-74.458724
2020-03-04 19:45:02,2020-03-04 19:42:27.675409,Wednesday,3,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229524,Busch Student Center,40.52363,-74.45808
2020-03-04 19:49:52,2020-03-04 19:42:27.675409,Wednesday,7,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229570,Livingston Plaza,40.525106,-74.438584
2020-03-04 19:51:21,2020-03-04 19:42:27.675409,Wednesday,9,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229574,Livingston Student Center,40.524313,-74.436397
2020-03-04 19:54:49,2020-03-04 19:42:27.675409,Wednesday,12,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229576,Quads,40.519863,-74.433567
2020-03-04 19:56:59,2020-03-04 19:42:27.675409,Wednesday,15,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4230628,Livingston Health Center,40.523479,-74.442508
2020-03-04 20:01:17,2020-03-04 19:42:27.675409,Wednesday,19,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229504,Werblin Back Entrance,40.51868,-74.46147
2020-03-04 20:02:41,2020-03-04 19:42:27.675409,Wednesday,20,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229508,Hill Center (NB),40.521892,-74.463127
2020-03-04 20:04:18,2020-03-04 19:42:27.675409,Wednesday,22,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229512,Science Building,40.523938,-74.464221
2020-03-04 20:05:42,2020-03-04 19:42:27.675409,Wednesday,23,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229516,Library of Science,40.5262,-74.46583
2020-03-04 20:07:45,2020-03-04 19:42:27.675409,Wednesday,25,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229520,Busch Suites,40.525831,-74.458724
2020-03-04 20:09:26,2020-03-04 19:42:27.675409,Wednesday,27,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229524,Busch Student Center,40.52363,-74.45808
2020-03-04 20:14:21,2020-03-04 19:42:27.675409,Wednesday,32,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229570,Livingston Plaza,40.525106,-74.438584
2020-03-04 20:15:52,2020-03-04 19:42:27.675409,Wednesday,33,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229574,Livingston Student Center,40.524313,-74.436397
2020-03-04 20:19:19,2020-03-04 19:42:27.675409,Wednesday,37,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229576,Quads,40.519863,-74.433567
2020-03-04 20:21:31,2020-03-04 19:42:27.675409,Wednesday,39,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4230628,Livingston Health Center,40.523479,-74.442508
2020-03-04 20:25:50,2020-03-04 19:42:27.675409,Wednesday,43,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229504,Werblin Back Entrance,40.51868,-74.46147
2020-03-04 20:27:14,2020-03-04 19:42:27.675409,Wednesday,45,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229508,Hill Center (NB),40.521892,-74.463127
2020-03-04 20:28:51,2020-03-04 19:42:27.675409,Wednesday,46,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229512,Science Building,40.523938,-74.464221
2020-03-04 20:30:16,2020-03-04 19:42:27.675409,Wednesday,48,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229516,Library of Science,40.5262,-74.46583
2020-03-04 20:32:19,2020-03-04 19:42:27.675409,Wednesday,50,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229520,Busch Suites,40.525831,-74.458724
2020-03-04 20:34:00,2020-03-04 19:42:27.675409,Wednesday,52,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229524,Busch Student Center,40.52363,-74.45808
2020-03-04 20:38:56,2020-03-04 19:42:27.675409,Wednesday,56,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229570,Livingston Plaza,40.525106,-74.438584
2020-03-04 20:39:34,2020-03-04 19:42:27.675409,Wednesday,57,4012618,Route B,4016919,40.5279524137931,-74.46581896551724,4229574,Livingston Student Center,40.524313,-74.436397
2020-03-04 19:43:30,2020-03-04 19:42:27.675409,Wednesday,1,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229694,Public Safety Building on Commercial Southbound,40.487913,-74.439383
2020-03-04 19:46:24,2020-03-04 19:42:27.675409,Wednesday,4,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229538,Red Oak Lane,40.48299,-74.43754
2020-03-04 19:47:54,2020-03-04 19:42:27.675409,Wednesday,5,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229596,Lipman Hall,40.481294,-74.436266
2020-03-04 19:50:04,2020-03-04 19:42:27.675409,Wednesday,8,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229600,Biel Road,40.48,-74.432522
2020-03-04 19:51:59,2020-03-04 19:42:27.675409,Wednesday,10,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229604,Henderson,40.48095,-74.42872
2020-03-04 19:52:52,2020-03-04 19:42:27.675409,Wednesday,10,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229546,Katzenbach,40.48304,-74.4316
2020-03-04 19:53:59,2020-03-04 19:42:27.675409,Wednesday,12,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229608,Gibbons,40.48523,-74.43194
2020-03-04 19:56:00,2020-03-04 19:42:27.675409,Wednesday,14,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229550,College Hall,40.48563,-74.43744
2020-03-04 20:00:49,2020-03-04 19:42:27.675409,Wednesday,18,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229496,Student Activities Center Northbound,40.5039,-74.44883
2020-03-04 20:04:14,2020-03-04 19:42:27.675409,Wednesday,22,4012626,Route F,4016921,40.49461868982973,-74.43937596318453,4229492,College Avenue Student Center,40.503222,-74.451962
2020-03-04 19:44:17,2020-03-04 19:42:27.675409,Wednesday,2,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229504,Werblin Back Entrance,40.51868,-74.46147
2020-03-04 19:45:44,2020-03-04 19:42:27.675409,Wednesday,3,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229508,Hill Center (NB),40.521892,-74.463127
2020-03-04 19:47:18,2020-03-04 19:42:27.675409,Wednesday,5,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229512,Science Building,40.523938,-74.464221
2020-03-04 19:48:44,2020-03-04 19:42:27.675409,Wednesday,6,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229516,Library of Science,40.5262,-74.46583
2020-03-04 19:50:49,2020-03-04 19:42:27.675409,Wednesday,8,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229520,Busch Suites,40.525831,-74.458724
2020-03-04 19:52:31,2020-03-04 19:42:27.675409,Wednesday,10,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229524,Busch Student Center,40.52363,-74.45808
2020-03-04 19:57:26,2020-03-04 19:42:27.675409,Wednesday,15,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229570,Livingston Plaza,40.525106,-74.438584
2020-03-04 19:58:56,2020-03-04 19:42:27.675409,Wednesday,16,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229574,Livingston Student Center,40.524313,-74.436397
2020-03-04 20:02:26,2020-03-04 19:42:27.675409,Wednesday,20,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229576,Quads,40.519863,-74.433567
2020-03-04 20:04:35,2020-03-04 19:42:27.675409,Wednesday,22,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4230628,Livingston Health Center,40.523479,-74.442508
2020-03-04 20:08:54,2020-03-04 19:42:27.675409,Wednesday,26,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229504,Werblin Back Entrance,40.51868,-74.46147
2020-03-04 20:10:19,2020-03-04 19:42:27.675409,Wednesday,28,4012618,Route B,4016923,40.5227290063593,-74.45048792050875,4229508,Hill Center (NB),40.521892,-74.463127
